0.173751,0.468236,0.292071,0.914,0.999561
0.163149,0.481255,0.302094,0.923,0.998365
0.153311,0.494927,0.312673,0.932,0.99659
0.144086,0.508947,0.323637,0.941,0.994416
0.135351,0.52297,0.334786,0.949,0.992022
0.127011,0.536701,0.345943,0.957,0.988792
0.119017,0.550195,0.357126,0.964,0.98422
0.111333,0.563616,0.368416,0.97,0.978657
0.103934,0.57715,0.379907,0.976,0.972451
0.096799,0.591003,0.391705,0.982,0.965952
0.0899169,0.60535,0.403905,0.986,0.958844
0.0832878,0.62016,0.4165,0.99,0.950716
0.0769157,0.635343,0.429453,0.994,0.941778
0.0708052,0.650796,0.44272,0.997,0.932236
0.0649614,0.666404,0.456252,0.998,0.922299
0.0594049,0.682055,0.469997,1,0.911832
0.0542076,0.697672,0.483926,1,0.900602
0.0494281,0.713186,0.498012,1,0.888663
0.0450993,0.728526,0.512227,0.998,0.876073
0.0412337,0.743612,0.526538,0.997,0.862888
0.0378142,0.758396,0.540923,0.994,0.848801
0.0347627,0.772966,0.555406,0.99,0.833678
0.0320029,0.787457,0.570025,0.986,0.817832
0.0294746,0.802017,0.584828,0.981,0.801579
0.02713,0.816808,0.599867,0.975,0.785233
0.0249376,0.831919,0.615162,0.968,0.768718
0.0228931,0.847096,0.630569,0.961,0.751807
0.0209956,0.861972,0.645883,0.953,0.734593
0.0192427,0.876152,0.66088,0.944,0.717169
0.0176298,0.889214,0.675313,0.935,0.699628
0.0161501,0.900812,0.688975,0.925,0.681888
0.0147911,0.911006,0.701886,0.915,0.663881
0.0135407,0.919968,0.71414,0.904,0.645724
0.0123884,0.92789,0.725841,0.892,0.627533
0.0113252,0.934977,0.737108,0.88,0.609422
0.0103437,0.941414,0.748046,0.867,0.591339
0.00944092,0.947279,0.758684,0.854,0.573207
0.00861365,0.952622,0.769032,0.84,0.555105
0.00785831,0.957498,0.779099,0.826,0.537112
0.00717089,0.961962,0.7889,0.811,0.519309
0.00654648,0.96608,0.798472,0.796,0.501645
0.00597777,0.969966,0.807945,0.781,0.484067
0.00545794,0.973743,0.817478,0.765,0.466643
0.00498125,0.977539,0.827239,0.749,0.449442
0.00454287,0.981481,0.837403,0.733,0.432533
0.00413908,0.985629,0.848078,0.717,0.415862
0.00376794,0.989754,0.859064,0.7,0.399372
0.00342783,0.993551,0.870068,0.683,0.383136
0.00311696,0.996714,0.880779,0.667,0.367224
0.00283352,0.998931,0.890871,0.65,0.351707
0.00257556,0.999942,0.900057,0.633,0.336537
0.00234084,0.999692,0.908253,0.616,0.321647
0.00212722,0.998178,0.915433,0.599,0.307085
0.00193276,0.995405,0.921575,0.581,0.292899
0.00175573,0.991383,0.92666,0.564,0.279135
0.00159455,0.986199,0.930744,0.548,0.265737
0.00144783,0.980229,0.93416,0.531,0.252648
0.0013143,0.973906,0.937318,0.514,0.239917
0.00119281,0.967653,0.940634,0.497,0.227592
0.0010823,0.961876,0.944527,0.481,0.215722
0.000981819,0.95682,0.949291,0.465,0.204238
0.000890533,0.952151,0.95468,0.448,0.193075
0.000807687,0.947398,0.960309,0.433,0.182288
0.000732568,0.942105,0.965785,0.417,0.17193
0.000664512,0.935829,0.970703,0.402,0.162056
0.000602887,0.928274,0.974756,0.3864,0.152601
0.000547062,0.919667,0.978055,0.3715,0.143487
0.000496461,0.910356,0.980819,0.3569,0.134748
0.000450571,0.900677,0.983271,0.3427,0.126416
0.000408931,0.890949,0.985636,0.3288,0.118526
0.000371136,0.881386,0.988085,0.3151,0.111007
0.000336838,0.871834,0.99056,0.3018,0.103793
0.000305723,0.862059,0.992945,0.2888,0.0969206
0.000277504,0.85184,0.995124,0.2762,0.0904259
0.000251918,0.840969,0.996979,0.2639,0.0843457
0.000228725,0.829303,0.998411,0.2519,0.0786198
0.000207699,0.816911,0.999391,0.2403,0.073175
0.000188638,0.80391,0.999912,0.2291,0.0680288
0.000171357,0.790413,0.999965,0.2182,0.0631984
0.000155688,0.776526,0.999543,0.2076,0.0587013
0.00014148,0.762311,0.998615,0.1974,0.0544832
0.000128596,0.747669,0.997051,0.1876,0.0504889
0.000116912,0.732476,0.994701,0.1782,0.0467344
0.000106316,0.716622,0.991416,0.169,0.0432357
9.67045E-05,0.700013,0.987057,0.1602,0.0400089
8.79858E-05,0.682647,0.981599,0.1517,0.0370102
8.00756E-05,0.664817,0.975451,0.1436,0.0341903
7.28979E-05,0.646858,0.96912,0.1358,0.0315562
6.63837E-05,0.629072,0.963093,0.1284,0.0291153
6.04705E-05,0.611728,0.957841,0.1212,0.0268747
0.000055102,0.594998,0.953664,0.1143,0.0248014
5.02269E-05,0.578783,0.950236,0.1078,0.0228597
4.57988E-05,0.562935,0.947086,0.1015,0.0210534
4.17759E-05,0.547321,0.943752,0.0956,0.0193864
3.81202E-05,0.531825,0.939781,0.0899,0.0178624
3.47974E-05,0.516354,0.934826,0.0845,0.0164578
3.17763E-05,0.50087,0.928917,0.0793,0.015147
2.90288E-05,0.48535,0.922177,0.0745,0.0139314
2.65294E-05,0.469777,0.914729,0.0699,0.012812
2.42549E-05,0.454142,0.906693,0.0655,0.0117901
2.21847E-05,0.438454,0.89817,0.0613,0.0108488
2.02996E-05,0.422778,0.889188,0.0574,0.00997112
1.85826E-05,0.407188,0.879759,0.0537,0.0091585
1.70182E-05,0.391752,0.869894,0.0502,0.00841242
1.55924E-05,0.376527,0.859605,0.0469,0.0077343
1.42924E-05,0.361559,0.848912,0.0438,0.00711255
1.31066E-05,0.346856,0.837865,0.0409,0.00653476
1.20248E-05,0.332422,0.826522,0.03816,0.0060011
1.10373E-05,0.318261,0.81494,0.03558,0.00551174
1.01356E-05,0.304378,0.803173,0.03315,0.00506686
9.31202E-06,0.290784,0.791253,0.03087,0.00465869
8.55941E-06,0.277506,0.779118,0.02874,0.00427946
7.87141E-06,0.264575,0.766691,0.02674,0.00392939
7.24221E-06,0.252012,0.7539,0.02487,0.00360872
6.66657E-06,0.239837,0.74068,0.02312,0.00331766
6.1397E-06,0.228065,0.726995,0.02147,0.00305109
5.65727E-06,0.216703,0.712905,0.01994,0.00280374
5.21535E-06,0.205754,0.698491,0.01851,0.0025756
4.81036E-06,0.195221,0.683829,0.01718,0.00236668
4.43906E-06,0.185104,0.668991,0.01593,0.00217698
4.0985E-06,0.175398,0.654037,0.01477,0.00200317
3.78599E-06,0.166091,0.638979,0.01369,0.0018419
3.49911E-06,0.157169,0.623825,0.01269,0.00169317
3.23563E-06,0.14862,0.608579,0.01175,0.00155692
2.99354E-06,0.140431,0.593248,0.01088,0.00143314
0,0.132591,0.577857,0.01007,0.00131972
0,0.125092,0.562493,0.00932,0.00121451
0,0.117928,0.547248,0.00862,0.00111743
0,0.111091,0.532209,0.00797,0.00102839
0,0.104573,0.517449,0.00737,0.000947313
0,0.0983663,0.502993,0.00682,0.000872814
0,0.0924685,0.488692,0.0063,0.000803576
0,0.0868759,0.474376,0.00582,0.00073962
0,0.0815834,0.459896,0.00538,0.00068097
0,0.0765841,0.445125,0.00497,0.000627648
0,0.0718683,0.430007,0.00459,0.000578753
0,0.0674186,0.414687,0.00424,0.000533358
0,0.0632176,0.39934,0.003913,0.00049144
0,0.0592492,0.384122,0.003613,0.00045298
0,0.055499,0.369168,0.003335,0.000417955
0,0.051955,0.35458,0.003079,0.000385789
0,0.0486103,0.340389,0.002842,0.000355905
0,0.0454591,0.326609,0.002623,0.000328289
0,0.0424945,0.313249,0.002421,0.000302926
0,0.0397097,0.300316,0.002235,0.000279801
0,0.0370952,0.287817,0.002062,0.000258544
0,0.0346347,0.275762,0.001903,0.000238785
0,0.0323125,0.264158,0.001757,0.000220508
0,0.0301151,0.253009,0.001621,0.000203699
0,0.0280314,0.242316,0.001497,0.000188341
0,0.0260564,0.232061,0.001382,0.000174192
0,0.0242011,0.222158,0.001276,0.00016102
0,0.022476,0.212516,0.001178,0.000148821
0,0.020887,0.20306,0.001088,0.000137594
0,0.0194366,0.19373,0.001005,0.000127337
0,0.01812,0.184495,0.000928,0.000117891
0,0.0169149,0.175402,0.000857,0.000109096
0,0.0157991,0.166509,0.000792,0.000100949
0,0.0147543,0.157865,0.000732,9.34437E-05
0,0.013766,0.149509,0.000677,8.65751E-05
0,0.0128246,0.14147,0.000626,8.02405E-05
0,0.0119304,0.13376,0.000579,7.43383E-05
0,0.011085,0.126383,0.000536,0.000068865
0,0.0102892,0.119343,0.000496,6.38172E-05
0,0.00954315,0.112638,0.000459,5.91914E-05
0,0.00884609,0.106264,0.000425,5.49203E-05
0,0.008196,0.100208,0.0003935,5.09374E-05
0,0.00759059,0.0944558,0.0003645,4.72404E-05
0,0.00702754,0.0889934,0.0003377,4.38269E-05
0,0.00650455,0.0838077,0.0003129,4.06945E-05
0,0.00601952,0.0788866,0.0002901,0.000037799
0,0.00557093,0.0742192,0.0002689,3.50966E-05
0,0.00515728,0.0697953,0.0002493,3.25857E-05
0,0.00477687,0.065605,0.0002313,3.02647E-05
0,0.00442794,0.0616384,0.0002146,0.000028132
0,0.00410832,0.0578857,0.0001991,2.61587E-05
0,0.0038147,0.0543366,0.0001848,2.43158E-05
0,0.00354392,0.0509811,0.0001716,2.26017E-05
0,0.00329329,0.0478096,0.0001593,2.10148E-05
0,0.0030605,0.0448132,0.000148,1.95535E-05
0,0.00284369,0.0419831,0.0001375,1.81982E-05
0,0.00264175,0.0393111,0.0001277,1.69302E-05
0,0.00245374,0.0367892,0.0001187,1.57493E-05
0,0.00227875,0.0344098,0.0001104,1.46553E-05
0,0.00211596,0.032166,0.0001026,0.000013648
0,0.00196456,0.0300509,0.0000954,1.27143E-05
0,0.00182378,0.0280594,0.0000888,1.18407E-05
0,0.00169287,0.0261861,0.0000826,1.10269E-05
0,0.00157115,0.024426,0.0000769,1.02723E-05
0,0.00145798,0.0227738,0.0000715,9.57637E-06
0,0.00135274,0.0212238,0.0000666,8.93033E-06
0,0.00125476,0.0197679,0.000062,8.32543E-06
0,0.0011634,0.0183986,0.0000578,7.76135E-06
0,0.00107812,0.0171092,0.0000538,7.23773E-06
0,0.000998424,0.0158939,0.0000501,6.75425E-06
0,0.000923962,0.0147492,0.0000467,6.30499E-06
0,0.000854713,0.0136773,0.0000436,5.88407E-06
0,0.000790652,0.0126804,0.0000406,5.49115E-06
0,0.000731684,0.011759,0.00003789,5.12592E-06
0,0.000677653,0.0109123,0.00003533,4.78804E-06
0,0.000628297,0.0101373,0.00003295,4.47347E-06
0,0.000583108,0.00942568,0.00003075,4.17829E-06
0,0.000541584,0.00876917,0.0000287,3.90243E-06
0,0.000503294,0.00816076,0.00002679,3.64583E-06
0,0.00046787,0.00759453,0.00002501,3.40841E-06
0,0.000435007,0.00706588,0.00002336,3.18739E-06
0,0.00040449,0.00657252,0.00002182,2.97998E-06
0,0.000376138,0.00611262,0.00002038,2.78604E-06
0,0.000349784,0.0056844,0.00001905,2.60548E-06
0,0.000325278,0.00528607,0.0000178,2.43819E-06
0,0.000302477,0.00491573,0.00001664,2.28225E-06
0,0.000281237,0.00457086,0.00001556,2.1358E-06
0,0.000261427,0.00424908,0.00001454,1.99874E-06
0,0.00024293,0.00394832,0.0000136,1.87101E-06
0,0.000225641,0.00366675,0.00001273,1.75252E-06
0,0.000209478,0.00340297,0.00001191,1.64197E-06
0,0.0001944,0.00315632,0.00001114,1.53806E-06
0,0.00018037,0.00292624,0.00001043,1.44073E-06
0,0.000167347,0.00271213,0.00000976,1.34993E-06
0,0.000155286,0.00251327,0.00000914,1.2656E-06
0,0.000144135,0.00232895,0.00000856,1.18683E-06
0,0.00013383,0.00215836,0.00000802,1.11273E-06
0,0.000124309,0.00200071,0.00000751,1.04326E-06
0,0.000115513,0.00185521,0.00000704,9.78385E-07
0,0.000107388,0.00172108,0.0000066,9.18078E-07
0,0.00009988,0.0015975,0.00000618,8.61705E-07
0,0.000092932,0.00148342,0.0000058,8.0864E-07
0,8.64907E-05,0.00137787,0.00000544,7.58853E-07
0,0.000080509,0.00127998,0.0000051,7.12313E-07
0,7.49453E-05,0.001189,0.00000478,6.68991E-07
0,6.97652E-05,0.00110433,0.00000449,6.28444E-07
0,0.000064947,0.00102563,0.00000421,5.90239E-07
0,6.04718E-05,0.000952602,0.000003951,5.54363E-07
0,5.63207E-05,0.000884959,0.000003709,5.20798E-07
0,5.24748E-05,0.000822396,0.000003482,4.89531E-07
0,4.89142E-05,0.000764585,0.00000327,4.60251E-07
0,4.56137E-05,0.00071111,0.00000307,4.32648E-07
0,0.000042549,0.00066157,0.000002884,4.0671E-07
0,3.96989E-05,0.000615612,0.00000271,3.8242E-07
0,3.70443E-05,0.000572917,0.000002546,3.59766E-07
0,3.45688E-05,0.000533206,0.000002393,3.38528E-07
0,3.22588E-05,0.000496234,0.00000225,3.1849E-07
0,3.01026E-05,0.000461782,0.000002115,2.99644E-07
0,2.80893E-05,0.000429654,0.000001989,2.81981E-07
0,2.62088E-05,0.00039967,0.00000187,2.65493E-07
0,2.44529E-05,0.00037169,0.000001759,2.50026E-07
0,2.28177E-05,0.00034565,0.000001655,2.35424E-07
0,2.12995E-05,0.000321494,0.000001557,2.21681E-07
0,1.98941E-05,0.000299155,0.000001466,2.08789E-07
0,1.85965E-05,0.000278553,0.000001379,1.9674E-07
0,1.74003E-05,0.000259583,0.000001299,1.85426E-07
0,1.62931E-05,0.000242061,0.000001223,1.74736E-07
0,1.52632E-05,0.000225809,0.000001151,1.64666E-07
0,1.43005E-05,0.000210674,0.000001084,1.55212E-07
0,1.33965E-05,0.000196528,0.000001022,1.4637E-07
0,1.25449E-05,0.000183271,0.000000962,1.38062E-07
0,1.17441E-05,0.000170868,0.000000907,1.30208E-07
0,1.09929E-05,0.00015929,0.000000855,1.22805E-07
0,0.00001029,0.000148506,0.000000806,1.15848E-07
0,9.63397E-06,0.000138482,0.00000076,1.09332E-07
0,9.02263E-06,0.000129179,0.000000716,1.03202E-07
0,8.45301E-06,0.000120542,0.000000675,9.74005E-08
0,7.92207E-06,0.000112519,0.000000637,9.19274E-08
0,0.000007427,0.000105061,0.000000601,8.67807E-08
0,6.96522E-06,9.81226E-05,0.000000567,8.19587E-08
0,6.53422E-06,9.16641E-05,0.000000535,7.74202E-08
0,6.13129E-06,8.56455E-05,0.000000505,7.31243E-08
0,5.75391E-06,8.00302E-05,0.000000477,6.90693E-08
0,5.39984E-06,7.47858E-05,0.00000045,6.52534E-08
0,5.06711E-06,6.98827E-05,0.000000425,6.16749E-08
0,4.75413E-06,6.52966E-05,0.000000401,5.83044E-08
0,4.46019E-06,6.10128E-05,0.000000379,5.51124E-08
0,4.18466E-06,5.70183E-05,0.000000358,5.20972E-08
0,3.9269E-06,5.32996E-05,3.382E-07,4.92575E-08
0,3.68617E-06,0.000049843,3.196E-07,4.65916E-08
0,3.46157E-06,4.66322E-05,3.021E-07,4.40782E-08
0,3.25155E-06,4.36424E-05,2.855E-07,4.16962E-08
0,3.05464E-06,4.08501E-05,2.699E-07,3.94444E-08
0,2.86951E-06,3.82346E-05,2.552E-07,3.73218E-08
0,2.69504E-06,3.57781E-05,2.413E-07,3.53272E-08
0,2.5304E-06,3.34676E-05,2.282E-07,3.34451E-08
0,2.3755E-06,3.13007E-05,2.159E-07,3.166E-08
0,2.23033E-06,2.92761E-05,2.042E-07,2.99712E-08
0,2.09478E-06,2.73908E-05,1.932E-07,2.83782E-08
0,1.96864E-06,2.56411E-05,1.829E-07,2.68803E-08
0,1.85152E-06,2.40205E-05,1.731E-07,2.548E-08
0,1.74248E-06,0.000022516,1.638E-07,2.4166E-08
0,1.6406E-06,2.11145E-05,1.551E-07,2.29167E-08
0,1.54507E-06,1.98046E-05,1.468E-07,2.17105E-08
0,1.45518E-06,1.85766E-05,0.000000139,2.05258E-08
